"date","covid_cases_total","covid_cases_new","covid_cases_per100K","covid_cases_7day","hover_text_case","copies_day_person_M_mn","copies_day_person_M_se","copies_day_person_7day","hover_text_load","hover_text_load_7day","mutation","variant","frequency","frequency_gapfill","frequency_7day","hover_text_variant"
2020-06-27,22006,259,8.18815947879045,7.18101134653989,"Jun 27, 2020<br><b>7.18</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-28,22306,300,9.48435460863759,7.28037125196371,"Jun 28, 2020<br><b>7.28</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-29,22492,186,5.88029985735531,7.16746226852755,"Jun 29, 2020<br><b>7.17</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30,22764,272,8.59914817849808,7.71394174835857,"Jun 30, 2020<br><b>7.71</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,23002,238,7.52425465618582,8.01202146463004,"Jul 01, 2020<br><b>8.01</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-02,23321,319,10.085030400518,8.36881385228831,"Jul 02, 2020<br><b>8.37</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-03,23554,233,7.3661820793752,8.16106132276578,"Jul 03, 2020<br><b>8.16</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-04,23554,0,0,6.99132425436714,"Jul 04, 2020<br><b>6.99</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-05,23887,333,10.5276336155877,7.14036411250287,"Jul 05, 2020<br><b>7.14</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-06,24219,332,10.4960191002256,7.79975257577006,"Jul 06, 2020<br><b>7.8</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-07,24541,322,10.1798739466043,8.02557054264238,"Jul 07, 2020<br><b>8.03</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-08,24851,310,9.80049976225884,8.35074841493853,"Jul 08, 2020<br><b>8.35</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,25211,360,11.3812255303651,8.53591914777383,"Jul 09, 2020<br><b>8.54</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-10,25604,393,12.4245045373152,9.25853664176527,"Jul 10, 2020<br><b>9.26</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-11,26127,523,16.5343915343915,11.6205925752498,"Jul 11, 2020<br><b>11.62</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-12,26617,490,15.4911125274414,12.3296609912289,"Jul 12, 2020<br><b>12.33</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-13,26926,309,9.76888524689672,12.2257847264676,"Jul 13, 2020<br><b>12.23</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-14,27161,235,7.42941111009945,11.8328614641098,"Jul 14, 2020<br><b>11.83</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-15,27522,361,11.4128400457272,12.0631957903195,"Jul 15, 2020<br><b>12.06</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-16,27908,386,12.2032029297804,12.1806211330931,"Jul 16, 2020<br><b>12.18</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,28330,422,13.3413254828169,12.3115955538791,"Jul 17, 2020<br><b>12.31</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-18,28620,290,9.16820945501634,11.2592838282541,"Jul 18, 2020<br><b>11.26</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-19,29161,541,17.1034528109098,11.4896181544638,"Jul 19, 2020<br><b>11.49</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-20,29346,185,5.84868534199318,10.9295895966205,"Jul 20, 2020<br><b>10.93</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-21,29997,651,20.5810495007436,12.8083950809982,"Jul 21, 2020<br><b>12.81</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-22,30371,374,11.8238287454349,12.867107752385,"Jul 22, 2020<br><b>12.87</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-23,30917,546,17.2615253877204,13.5897252463764,"Jul 23, 2020<br><b>13.59</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-24,31462,545,17.2299108723583,14.1452374448824,"Jul 24, 2020<br><b>14.15</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-25,31985,523,16.5343915343915,15.1975491705074,"Jul 25, 2020<br><b>15.2</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-26,32565,580,18.3364189100327,15.3736871846678,"Jul 26, 2020<br><b>15.37</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-27,33022,457,14.4478335204913,16.6021369244532,"Jul 27, 2020<br><b>16.6</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-28,33358,336,10.6224771616741,15.1794837331576,"Jul 28, 2020<br><b>15.18</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-29,33889,531,16.7873076572885,15.8885521491367,"Jul 29, 2020<br><b>15.89</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-30,34386,497,15.7124141349763,15.6672505416018,"Jul 30, 2020<br><b>15.67</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-31,34901,515,16.2814754114945,15.5317597614784,"Jul 31, 2020<br><b>15.53</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,35389,488,15.4278834967171,15.3736871846678,"Aug 01, 2020<br><b>15.37</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-02,35936,547,17.2931399030825,15.2246473265321,"Aug 02, 2020<br><b>15.22</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-03,36395,459,14.5110625512155,15.233680045207,"Aug 03, 2020<br><b>15.23</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04,36843,448,14.1633028822321,15.739512291001,"Aug 04, 2020<br><b>15.74</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-05,37313,470,14.8588222201989,15.4640143714167,"Aug 05, 2020<br><b>15.46</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-06,37881,568,17.9570447256872,15.7846758843754,"Aug 06, 2020<br><b>15.78</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-07,38253,372,11.7605997147106,15.1388364991206,"Aug 07, 2020<br><b>15.14</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-08,38903,650,20.5494349853814,15.8704867117869,"Aug 08, 2020<br><b>15.87</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-09,39488,585,18.4944914868433,16.0421083666099,"Aug 09, 2020<br><b>16.04</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-10,39951,463,14.637520612664,16.0601738039597,"Aug 10, 2020<br><b>16.06</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-11,40176,225,7.11326595647819,15.0530256717091,"Aug 11, 2020<br><b>15.05</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-12,40492,316,9.9901868544316,14.3575063337423,"Aug 12, 2020<br><b>14.36</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-13,40911,419,13.2464819367305,13.6845687924628,"Aug 13, 2020<br><b>13.68</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-14,41367,456,14.4162190051291,14.0639429768083,"Aug 14, 2020<br><b>14.06</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-15,41838,471,14.890436735561,13.2555146554054,"Aug 15, 2020<br><b>13.26</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-16,42371,533,16.8505366880128,13.0206639698582,"Aug 16, 2020<br><b>13.02</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-17,42792,421,13.3097109674548,12.8309768776854,"Aug 17, 2020<br><b>12.83</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-18,43036,244,7.71394174835857,12.9167877050969,"Aug 18, 2020<br><b>12.92</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-19,43411,375,11.855443260797,13.1832529060063,"Aug 19, 2020<br><b>13.18</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-20,43838,427,13.4993980596275,13.2193837807058,"Aug 20, 2020<br><b>13.22</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-21,44354,516,16.3130899268567,13.4903653409526,"Aug 21, 2020<br><b>13.49</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-22,44830,476,15.0485093123716,13.5129471376398,"Aug 22, 2020<br><b>13.51</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-23,45343,513,16.2182463807703,13.4226199508909,"Aug 23, 2020<br><b>13.42</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-24,45809,466,14.7323641587504,13.625856121076,"Aug 24, 2020<br><b>13.63</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-25,46039,230,7.27133853328882,13.5626270903518,"Aug 25, 2020<br><b>13.56</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-26,46365,326,10.3063320080529,13.3413254828169,"Aug 26, 2020<br><b>13.34</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-27,47070,705,22.2882333302983,14.596873378627,"Aug 27, 2020<br><b>14.6</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-28,47611,541,17.1034528109098,14.7097823620632,"Aug 28, 2020<br><b>14.71</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-29,48184,573,18.1151173024978,15.1478692177955,"Aug 29, 2020<br><b>15.15</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-30,48731,547,17.2931399030825,15.3014254352686,"Aug 30, 2020<br><b>15.3</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-31,49143,412,13.0251803291956,15.0575420310465,"Aug 31, 2020<br><b>15.06</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,49359,216,6.82873531821907,14.9943130003223,"Sep 01, 2020<br><b>14.99</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-02,49862,503,15.902101227149,15.7937086030503,"Sep 02, 2020<br><b>15.79</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-03,50444,582,18.3996479407569,15.2381964045444,"Sep 03, 2020<br><b>15.24</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-04,50994,550,17.3879834491689,15.2788436385814,"Sep 04, 2020<br><b>15.28</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-05,51514,520,16.4395479883052,15.0394765936968,"Sep 05, 2020<br><b>15.04</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-06,51872,358,11.3179964996409,14.1858846789194,"Sep 06, 2020<br><b>14.19</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-07,52238,366,11.5709126225379,13.9781321493968,"Sep 07, 2020<br><b>13.98</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-08,52454,216,6.82873531821907,13.9781321493968,"Sep 08, 2020<br><b>13.98</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-09,52529,75,2.3710886521594,12.0451303529697,"Sep 09, 2020<br><b>12.05</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-10,52744,215,6.79712080285694,10.3876264761269,"Sep 10, 2020<br><b>10.39</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-11,52960,216,6.82873531821907,8.87916245741976,"Sep 11, 2020<br><b>8.88</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-12,53455,495,15.649185104252,8.7662534739836,"Sep 12, 2020<br><b>8.77</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-13,53851,396,12.5193480834016,8.93787512880657,"Sep 13, 2020<br><b>8.94</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-14,54247,396,12.5193480834016,9.07336590892996,"Sep 14, 2020<br><b>9.07</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-15,54451,204,6.44936113387356,9.01916959688061,"Sep 15, 2020<br><b>9.02</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-16,54640,189,5.97514340344168,9.5340345613495,"Sep 16, 2020<br><b>9.53</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-17,55091,451,14.2581464283185,10.5998953649869,"Sep 17, 2020<br><b>10.6</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-18,55571,480,15.1749673738201,11.7922142300727,"Sep 18, 2020<br><b>11.79</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-19,55992,421,13.3097109674548,11.4580036391017,"Sep 19, 2020<br><b>11.46</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-20,56577,585,18.4944914868433,12.3115955538791,"Sep 20, 2020<br><b>12.31</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-21,57071,494,15.6175705888899,12.7541987689488,"Sep 21, 2020<br><b>12.75</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-22,57293,222,7.01842241039182,12.8354932370229,"Sep 22, 2020<br><b>12.84</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-23,57563,270,8.53591914777383,13.201318343356,"Sep 23, 2020<br><b>13.2</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-24,58011,448,14.1633028822321,13.1877692653437,"Sep 24, 2020<br><b>13.19</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-25,58578,567,17.925430210325,13.5806925277015,"Sep 25, 2020<br><b>13.58</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-26,59279,701,22.1617752688498,14.8452731421866,"Sep 26, 2020<br><b>14.85</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-27,59802,523,16.5343915343915,14.5652588632649,"Sep 27, 2020<br><b>14.57</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-28,60278,476,15.0485093123716,14.4839643951908,"Sep 28, 2020<br><b>14.48</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-29,60709,431,13.625856121076,15.4278834967171,"Sep 29, 2020<br><b>15.43</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-30,61068,359,11.349611015003,15.8298394777499,"Sep 30, 2020<br><b>15.83</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,61454,386,12.2032029297804,15.5498251988282,"Oct 01, 2020<br><b>15.55</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-02,62037,583,18.4312624561191,15.6220869482273,"Oct 02, 2020<br><b>15.62</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-03,62719,682,21.5610994769695,15.5362761208159,"Oct 03, 2020<br><b>15.54</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-04,63192,473,14.9536657662853,15.3104581539435,"Oct 04, 2020<br><b>15.31</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-05,63702,510,16.1234028346839,15.4640143714167,"Oct 05, 2020<br><b>15.46</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-06,64237,535,16.913765718737,15.9337157425112,"Oct 06, 2020<br><b>15.93</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-07,64657,420,13.2780964520926,16.2092136620954,"Oct 07, 2020<br><b>16.21</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-08,65160,503,15.902101227149,16.7376277045766,"Oct 08, 2020<br><b>16.74</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-09,65818,658,20.8023511082785,17.0763546548851,"Oct 09, 2020<br><b>17.08</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-10,66582,764,24.1534897366637,17.4466961205557,"Oct 10, 2020<br><b>17.45</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-11,67323,741,23.4263558833348,18.6570804229914,"Oct 11, 2020<br><b>18.66</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-12,68027,704,22.2566188149362,19.533254134456,"Oct 12, 2020<br><b>19.53</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-13,68689,662,20.928809169727,20.1068317703117,"Oct 13, 2020<br><b>20.11</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-14,68689,0,0,18.2099608485842,"Oct 14, 2020<br><b>18.21</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,70684,1995,63.07095814744,24.9483689800543,"Oct 15, 2020<br><b>24.95</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-16,70684,0,0,21.9766045360145,"Oct 16, 2020<br><b>21.98</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-17,72189,1505,47.5798456199986,25.3232268050624,"Oct 17, 2020<br><b>25.32</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-18,72189,0,0,21.9766045360145,"Oct 18, 2020<br><b>21.98</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-19,73670,1481,46.8210972513076,25.4858157412104,"Oct 19, 2020<br><b>25.49</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-20,73670,0,0,22.4959858598209,"Oct 20, 2020<br><b>22.5</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-21,73670,0,0,22.4959858598209,"Oct 21, 2020<br><b>22.5</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-22,75552,1882,59.4985179115198,21.9856372546894,"Oct 22, 2020<br><b>21.99</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-23,76811,1259,39.8026748409158,27.6717336605345,"Oct 23, 2020<br><b>27.67</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-24,76811,0,0,20.8746128576776,"Oct 24, 2020<br><b>20.87</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-25,78462,1651,52.1955648628689,28.3311221238017,"Oct 25, 2020<br><b>28.33</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-26,79497,1035,32.7210233997997,26.3168258593006,"Oct 26, 2020<br><b>26.32</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27,80400,903,28.5479073719992,30.3950983410148,"Oct 27, 2020<br><b>30.4</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28,81679,1279,40.4349651481583,36.1715219336088,"Oct 28, 2020<br><b>36.17</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-29,83157,1478,46.7262537052212,34.3469127612804,"Oct 29, 2020<br><b>34.35</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-30,84698,1541,48.7179681730351,35.6205260944403,"Oct 30, 2020<br><b>35.62</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-31,85695,997,31.5196718160389,40.1233363538745,"Oct 31, 2020<br><b>40.12</b> cases per 100,000 people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,87259,1564,49.445102026364,39.7304130915166,"Nov 01, 2020<br><b>39.73</b> cases per 100,000 people",181.443160621865,0.575519556027,203.27459259789,"Nov 01, 2020<br><b>181.44M</b> copies per person per day","7-day avg. load on Nov 01 :<br><b>203.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-02,89232,1973,62.3754388094732,43.9667581500414,"Nov 02, 2020<br><b>43.97</b> cases per 100,000 people",227.49600711663,21.5505712722489,203.27459259789,"Nov 02, 2020<br><b>227.5M</b> copies per person per day","7-day avg. load on Nov 02 :<br><b>203.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-03,89232,0,0,39.8884856683272,"Nov 03, 2020<br><b>39.89</b> cases per 100,000 people",221.137469982718,54.5475164671442,203.27459259789,"Nov 03, 2020<br><b>221.14M</b> copies per person per day","7-day avg. load on Nov 03 :<br><b>203.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-04,91035,1803,57.0009711979119,42.2550579611492,"Nov 04, 2020<br><b>42.26</b> cases per 100,000 people",167.51524783265,8.2005633967934,203.27459259789,"Nov 04, 2020<br><b>167.52M</b> copies per person per day","7-day avg. load on Nov 04 :<br><b>203.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-05,93040,2005,63.3871033010612,44.6351793319835,"Nov 05, 2020<br><b>44.64</b> cases per 100,000 people",218.781077435588,5.54561993562206,203.27459259789,"Nov 05, 2020<br><b>218.78M</b> copies per person per day","7-day avg. load on Nov 05 :<br><b>203.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-06,95473,2433,76.9181158760509,48.6637718609857,"Nov 06, 2020<br><b>48.66</b> cases per 100,000 people",NA,NA,203.27459259789,"Nov 06, 2020<br><b>NAM</b> copies per person per day","7-day avg. load on Nov 06 :<br><b>203.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-07,97751,2278,72.0178659949215,54.4492281722547,"Nov 07, 2020<br><b>54.45</b> cases per 100,000 people",NA,NA,203.27459259789,"Nov 07, 2020<br><b>NAM</b> copies per person per day","7-day avg. load on Nov 07 :<br><b>203.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-08,101009,3258,103.000091049804,62.099940889889,"Nov 08, 2020<br><b>62.1</b> cases per 100,000 people",261.297959857772,32.0157441002676,219.245552445072,"Nov 08, 2020<br><b>261.3M</b> copies per person per day","7-day avg. load on Nov 08 :<br><b>219.2M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-09,103300,2291,72.4288546946291,63.536143159197,"Nov 09, 2020<br><b>63.54</b> cases per 100,000 people",392.149755157747,27.1195155258894,252.176302053295,"Nov 09, 2020<br><b>392.15M</b> copies per person per day","7-day avg. load on Nov 09 :<br><b>252.2M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-10,106081,2781,87.9199672220705,76.0961384766356,"Nov 10, 2020<br><b>76.1</b> cases per 100,000 people",342.423431925838,1.95712770014523,276.433494441919,"Nov 10, 2020<br><b>342.42M</b> copies per person per day","7-day avg. load on Nov 10 :<br><b>276.4M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-11,111766,5685,179.728519833682,93.6286454246028,"Nov 11, 2020<br><b>93.63</b> cases per 100,000 people",342.089222697338,35.1854431128527,311.348289414857,"Nov 11, 2020<br><b>342.09M</b> copies per person per day","7-day avg. load on Nov 11 :<br><b>311.3M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-12,111766,0,0,84.5733449530226,"Nov 12, 2020<br><b>84.57</b> cases per 100,000 people",383.230627459356,24.9043091355074,344.23819941961,"Nov 12, 2020<br><b>383.23M</b> copies per person per day","7-day avg. load on Nov 12 :<br><b>344.2M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-13,114491,2725,86.1495543617915,85.892121879557,"Nov 13, 2020<br><b>85.89</b> cases per 100,000 people",NA,NA,344.23819941961,"Nov 13, 2020<br><b>NAM</b> copies per person per day","7-day avg. load on Nov 13 :<br><b>344.2M</b> copies per person per day",NA,NA,NA,NA,NA,NA
2020-11-14,122365,7874,248.932693961375,111.165668731907,"Nov 14, 2020<br><b>111.17</b> cases per 100,000 people",NA,NA,344.23819941961,"Nov 14, 2020<br><b>NAM</b> copies per person per day","7-day avg. load on Nov 14 :<br><b>344.2M</b> copies per person per day",NA,NA,NA,NA,NA,NA
